StudyID,FishID,GEN,time,local_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:06:16Z,2019-05-11 03:06:16.383499,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:06:20Z,2019-05-11 03:06:20.120700,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:06:26Z,2019-05-11 03:06:26.545799,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:06:33Z,2019-05-11 03:06:33.756699,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:06:46Z,2019-05-11 03:06:46.874200,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:06:50Z,2019-05-11 03:06:50.608799,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:07:22Z,2019-05-11 03:07:22.447500,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:07:26Z,2019-05-11 03:07:26.173399,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:07:27Z,2019-05-11 03:07:27.528000,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:07:29Z,2019-05-11 03:07:29.646600,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:07:36Z,2019-05-11 03:07:36.333000,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,RioVistaDS,2019-05-11T11:07:42Z,2019-05-11 03:07:42.773199,97.456,West Delta,38.154667,-121.6854,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
